tweets	date
RT @RaheemKassam: Available now! @DonaldJTrumpJr’s new book LIBERAL PRIVILEGE! Get your signed copy at https://t.co/XiYMSVxPnn	2020-09-01 22:16:35
RT @cathponeill: A picture speaks 1000 words #Kenosha https://t.co/2bzvnuEvQP	2020-09-01 22:13:38
RT @BrookeSingman: EXCLUSIVE: @SpeakerPelosi used shuttered San Fran hair salon for blow-out, owner calls it 'slap in the face'  In securit…	2020-09-01 22:13:02
RT @RepGosar: Extremely important study from Revolver News showing lockdowns more deadly than COVID itself.  No wonder people are fleeing d…	2020-09-01 22:11:42
RT @IvankaTrump: History Made!   #BTS Jared and NSA O’Brien on the 1st commercial flight ever between Israel and the United Arab  Emirates!…	2020-09-01 22:09:12
RT @VicToensing: Pathetic @GenFlynn opinion by DC Circuit Ct of Appeals. Dem majority not want to embarrass Judge Sullivan so ignored law a…	2020-09-01 22:09:12
RT @KurtSchlichter: You will hear a non-stop barrage of lies from the mainstream media today in the wake of Biden's disastrous appearance a…	2020-09-01 22:09:12
There has not. They are the Enemy of the People. TDS! https://t.co/VBPNE69StS	2020-09-01 22:04:03
Not even a “minor” one. Thank you! https://t.co/PEgbb9XyhU	2020-09-01 21:59:03
True! https://t.co/Lmvkguz8N6	2020-09-01 21:53:19
Drudge didn’t support me in 2016, and I hear he doesn’t support me now. Maybe that’s why he is doing poorly. His Fake News report on Mini-Strokes is incorrect. Possibly thinking about himself, or the other party’s “candidate”. https://t.co/9FraoFqOKq	2020-09-01 21:47:40
RT @WhiteHouse: President @realDonaldTrump is committed to helping Kenosha rebuild.  We will provide $1 million to Kenosha law enforcement,…	2020-09-01 20:08:02
"RT @WhiteHouse: ""My Administration coordinated with the state and local authorities to very, very swiftly deploy the National Guard, surge…"	2020-09-01 20:07:37
"RT @WhiteHouse: President @realDonaldTrump is participating in a community safety roundtable in Kenosha, Wisconsin.  ""We're here to show ou…"	2020-09-01 20:07:32
RT @WhiteHouse: LIVE: President @realDonaldTrump participates in a roundtable https://t.co/Qrk3mdvypZ	2020-09-01 18:53:53
I was saddened to learn of the passing of India's former President, Pranab Mukherjee. I send my condolences to his family and the people of India as they grieve the loss of a great leader.	2020-09-01 16:57:24
https://t.co/iZcL0U92pZ	2020-09-01 16:35:46
Had a very productive conversation with Kevin Warren, Commissioner of the Big Ten Conference, about immediately starting up Big Ten football. Would be good (great!) for everyone - Players, Fans, Country. On the one yard line!	2020-09-01 15:18:53
Heading to Kenosha, Wisconsin, to thank Law Enforcement and the National Guard for a job well done. The Violence stopped six days ago, the moment the Guard entered the picture. Thank you!	2020-09-01 15:09:40
It never ends! Now they are trying to say that your favorite President, me, went to Walter Reed Medical Center, having suffered a series of mini-strokes. Never happened to THIS candidate - FAKE NEWS. Perhaps they are referring to another candidate from another Party!	2020-09-01 15:04:25
Good luck to Sean Compton, a winner at everything he does! https://t.co/OIBJtxnudQ	2020-09-01 14:02:30
People are tired of watching the highly political @NBA. Basketball ratings are WAY down, and they won’t be coming back. I hope football and baseball are watching and learning because the same thing will be happening to them. Stand tall for our Country and our Flag!!!	2020-09-01 12:52:40
RT @WhiteHouse: New COVID-19 cases in the United States have declined by 38% over the last month. https://t.co/jD9RBPmlr5	2020-09-01 03:52:57
"RT @WhiteHouse: President @realDonaldTrump on Portland: ""To the Mayor, I say whenever you're ready, let us know—we'll solve your problem of…"	2020-09-01 03:52:40
"RT @WhiteHouse: ""We must strictly and fully enforce our law and have no tolerance for anarchy and no tolerance-ZERO-for violence.   Anyone…"	2020-09-01 03:52:31
RT @BrandonStraka: OMG. This isn’t a mispronunciation or stumbling over a few words. This is really bad.	2020-09-01 03:51:09
RT @RepMattGaetz: Democrats want to scare the American people about Russia when we know the real threat the United States faces is from Chi…	2020-09-01 03:47:14
"RT @replouiegohmert: Keep it up @TheJusticeDept. We've got a long way to go with these so-called ""peaceful protesters"""	2020-09-01 03:45:16
RT @DNI_Ratcliffe: Today’s agreement between Israel and the United Arab Emirates is a historic step towards a more peaceful Middle East. Co…	2020-09-01 03:44:16
RT @DNI_Ratcliffe: China's anti-Trump election meddling raises new alarm, as DNI calls country biggest threat | Fox News https://t.co/sjTFF…	2020-09-01 03:43:59
RT @CBS_Herridge: #Election2020 @DNI_Ratcliffe on scaling back election security briefings “...within minutes of one of those briefings end…	2020-09-01 03:43:39
Biden will also raise your taxes like never before. Sad! https://t.co/zgBJac6JmE	2020-09-01 03:42:05
Kimberly Klacik is really working hard to help the people of Baltimore. She is running for Congress as a Republican, &amp; if she wins she will be an inspiration to all. She is strong on inner city rebuilding, healthcare, our Military &amp; Vets. She has my Complete &amp; Total Endorsement!	2020-09-01 03:39:14
My son, Donald, just wrote a really important new book, “Liberal Privilege”, talking, with great knowledge, of our world today. Lets make him a number one bestseller, again! @DonaldJTrumpJr @seanhannity	2020-09-01 03:05:08
https://t.co/sOGZ9NF77m	2020-09-01 02:43:35
https://t.co/AvB1aWyrSM	2020-09-01 02:26:29
I will be interviewed on @IngrahamAngle tonight at 10:00 P.M. on @FoxNews. Enjoy!	2020-09-01 01:41:37
RT @DanScavino: 🤔https://t.co/NSaH8SslN4	2020-09-01 01:33:08
RT @DanScavino: https://t.co/hYVvodrerk	2020-09-01 01:29:11
https://t.co/QawXAxElm6	2020-08-31 22:35:47
https://t.co/mHeGTRil5i	2020-08-31 22:35:36
https://t.co/3iM1oRDEgy	2020-08-31 22:35:29
Will be interviewed by Laura Ingraham (@IngrahamAngle) tonight at 10:00 P.M. Eastern on @FoxNews. Enjoy!	2020-08-31 22:20:32
RT @WhiteHouse: LIVE: President @realDonaldTrump holds a news conference https://t.co/H3TZocumET	2020-08-31 21:46:11
"RT @TrumpWarRoom: Joe Biden: ""Covid has taken this year, just since the outbreak, has taken more than 100 year, look, here's, the lives, it…"	2020-08-31 19:03:46
Just watched what Biden had to say. To me, he’s blaming the Police far more than he’s blaming the Rioters, Anarchists, Agitators, and Looters, which he could never blame or he would lose the Radical Left Bernie supports!	2020-08-31 18:38:55
LAW &amp; ORDER!	2020-08-31 13:41:05
The Radical Left Mayors &amp;  Governors of Cities where this crazy violence is taking place have lost control of their “Movement”. It wasn’t supposed to be like this, but the Anarchists &amp; Agitators got carried away and don’t listen anymore - even forced Slow Joe out of basement!	2020-08-31 13:40:01
I’ve been getting really good polls, some over 50%, except for one Fake Poll done by @ABC NEWS, which gives NO INFORMATION about the sample, R or D, or anything else. They did this last Election, with one week to go, down 12 points, and I won. They are disgusting Fake News!	2020-08-31 13:34:36
Portland is a mess, and it has been for many years. If this joke of a mayor doesn’t clean it up, we will go in and do it for them!	2020-08-31 13:13:18
If I didn’t INSIST on having the National Guard activate and go into Kenosha, Wisconsin, there would be no Kenosha right now. Also, there would have been great death and injury. I want to thank Law Enforcement and the National Guard. I will see you on Tuesday!	2020-08-31 13:10:36
Just had a wonderful conversation with my friend, Prime Minister @AbeShinzo of Japan, who will be leaving office soon. Shinzo will soon be recognized as the greatest Prime Minister in the history of Japan, whose relationship with the USA is the best it has ever been. Special man!	2020-08-31 03:03:34
When is Slow Joe Biden going to criticize the Anarchists, Thugs &amp; Agitators in ANTIFA? When is he going to suggest bringing up the National Guard in BADLY RUN &amp; Crime Infested Democrat Cities &amp; States? Remember, he can’t lose the Crazy Bernie Super Liberal vote!	2020-08-31 02:36:13
Joe Biden is coming out of the basement earlier than his hoped for ten days because his people told him he has no choice, his poll numbers are PLUNGING! Going to Pittsburgh, where I have helped industry to a record last year, &amp; then back to his  basement for an extended period...	2020-08-31 02:25:49
RT @realDonaldTrump: LAW &amp; ORDER!!!	2020-08-31 01:18:30
RT @realDonaldTrump: The only way you will stop the violence in the high crime Democrat run cities is through strength!	2020-08-31 01:17:49
Rushing him out of basement after seeing some very disturbing numbers. Don’t worry, he’ll go back to basement soon! https://t.co/CEMq5xowQt	2020-08-30 22:16:33
RT @TimRunsHisMouth: Hey Ted Wheeler, Nobody believes that Trump hurting your feelings with mean words is why ANTIFA is burning Portland to…	2020-08-30 22:10:01
RT @TDN_NOTICIAS: 🟥 Black Lives Matter / Antifa  https://t.co/2fmDlT52aN	2020-08-30 22:09:48
RT @dbongino: Liberal groups, rioting in liberal cities, with liberal mayors, and liberal city councils, promoting radical liberal causes,…	2020-08-30 22:08:56
RT @JasonMillerinDC: Must be nice to have the MSM for a rapid response team.  No mention of Biden failing to call on Wheeler to allow feder…	2020-08-30 22:07:32
Rest In Peace Jay! https://t.co/j6FYxIygmh	2020-08-30 22:07:17
A weak and pathetic Democrat Mayor!!! https://t.co/dehIDMwgul	2020-08-30 22:05:50
RT @laralogan: Where is the justice for Andy Ngo? Antifa has been carrying out violent attacks for a long time in Portland, long before the…	2020-08-30 22:02:31
RT @LizRNC: Blaming anyone except the left-wing mobs, radical antifa and Marxists, and the feckless Dem leadership in cities allowing them…	2020-08-30 22:02:15
RT @TheRightMelissa: Democrats now trying to distance themselves from #BidenRiots but it’s not gonna work. Antifa &amp; BLM are your supporters…	2020-08-30 22:01:45
RT @BernardKerik: .@tedwheeler Portland is your responsibility, not President @realDonaldTrump’s! You have allowed #BLM and #Antifa militan…	2020-08-30 22:00:15
The only way you will stop the violence in the high crime Democrat run cities is through strength!	2020-08-30 20:38:48
Ted Wheeler, the wacky Radical Left Do Nothing Democrat Mayor of Portland, who has watched great death and destruction of his City during his tenure, thinks this lawless situation should go on forever. Wrong! Portland will never recover with a fool for a Mayor....	2020-08-30 20:36:36
LAW &amp; ORDER!!!	2020-08-30 12:04:05
.@DNI_Ratcliffe on @MariaBartiromo this morning. @FoxNews	2020-08-30 11:51:49
Moving along nicely. MAGA! https://t.co/xNchR73xgp	2020-08-30 11:48:34
RT @PollWatch2020: Trump got 8 percent of black vote in 2016. I’ve been predicting 11-13 percent in 2020. I’m thinking he could get 14-16 p…	2020-08-30 11:47:00
"RT @PollWatch2020: Rich Baris: ""Democrats are in a complete and total panic right now."""	2020-08-30 11:46:17
RT @PollWatch2020: Heads will explode. Trump up in Michigan.	2020-08-30 11:46:09
RT @PollWatch2020: Here's the Trafalgar Group info on Trump's lead in Michigan:  https://t.co/Bux455MJzX	2020-08-30 11:46:03
RT @Peoples_Pundit: Donald Trump just got the biggest betting odds convention bounce in history, and the convention just ended last night.…	2020-08-30 11:44:55
RT @PollWatch2020: If you want to see how good or bad a pollster is just go to Real Clear Politics and check their past predictions. Don't…	2020-08-30 11:43:56
RT @PollWatch2020: Interesting	2020-08-30 11:43:40
RT @PollWatch2020: We're at the point now where no pollster should be using registered voters.	2020-08-30 11:43:28
RT @PollWatch2020: Concerning presidential debates, which option has more risk for Joe Biden? (i.e. which option could hurt Biden more?)	2020-08-30 11:43:26
RT @RobertCahaly: @marthamaccallum pay attention we got it right ‘16 and ‘18. And we show it tightening	2020-08-30 11:42:19
RT @PollWatch2020: True. Full campaign mode!	2020-08-30 11:41:48
RT @PollWatch2020: 1)  A nugget about the Trafalgar Michigan poll that has Trump up 46.6 to 45.2 over Biden.  Before the Dem Convention Tru…	2020-08-30 11:41:37
RT @PollWatch2020: 3) To me the big news is that Trump was up 2.7% in Michigan right before the Dem Convention. After the coming Trump bump…	2020-08-30 11:41:16
RT @PollWatch2020: Trump put on a GREAT show in New Hampshire. Well over an hour! When Biden campaigns will he go for an hour?  Probably 8…	2020-08-30 11:41:14
Michael knows!!! https://t.co/QNuj5Y1PZc	2020-08-30 11:39:21
RT @RobertCahaly: Doubt what we @trafalgar_group say about #MI #Elections2020 at your own peril. History is not on your side. https://t.co/…	2020-08-30 11:37:43
RT @LarrySchweikart: @ForecasterEnten 3) There is no---ZERO---drop off in Trump support from 2016. There is 95% GOP support.  4) This means…	2020-08-30 11:37:17
RT @thebradfordfile: WOW. President Trump's support among black voters rose 9 points during the GOP convention.	2020-08-30 11:36:38
RT @PollWatch2020: 1). BREAKING: Democracy Institute shows Trump up nationally and in battlegrounds:  National Popular Vote: Trump 48 Biden…	2020-08-30 11:33:55
